block_pct,tot_flight_pct,cum_heating_pct,region
96.50074209384634,4.323651,99.31332781942848,Amsterdam FIR
97.49971457928987,3.7348657,99.57084310623257,Amsterdam FIR
98.49868706473343,3.1808672,99.80149527463296,Amsterdam FIR
99.5033679643795,2.0477216,99.95812346927578,Amsterdam FIR
0.49668874172185434,73.42391,0.8633660049981796,Arctic
1.501484357159169,60.958946,2.0978510391617653,Arctic
2.5005709065996804,56.10452,3.113909116820982,Arctic
3.4996574560401923,53.443764,4.1258385954283066,Arctic
4.498744005480703,51.504524,5.127746869301594,Arctic
5.497830554921215,49.91018,6.25315078838366,Arctic
6.50262617035853,48.360863,7.45964710759356,Arctic
7.501712719799041,47.10402,8.583211176787973,Arctic
8.500799269239552,45.90368,9.569968688816438,Arctic
9.499885818680065,44.900917,10.676101570410282,Arctic
10.498972368120576,44.083694,11.507322288089481,Arctic
11.498058917561087,43.441322,12.419988404044988,Arctic
12.4971454670016,42.905266,13.221110561522101,Arctic
13.501941082438913,42.361317,14.15036228844542,Arctic
14.501027631879424,41.829235,15.250747405208886,Arctic
15.500114181319937,41.287525,16.22192973355947,Arctic
16.49920073076045,40.793526,17.43012763934461,Arctic
17.49828728020096,40.395687,18.476669074122753,Arctic
18.503082895638276,40.022297,19.597757814991294,Arctic
19.50216944507879,39.67029,20.779797335737094,Arctic
20.501255994519298,39.312286,21.725264514010536,Arctic
21.500342543959807,38.960125,22.717112357919262,Arctic
22.49942909340032,38.596928,23.637891304661004,Arctic
23.498515642840832,38.2819,24.581750921241966,Arctic
24.49760219228134,37.977417,25.562975558711695,Arctic
25.50239780771866,37.70408,26.800864342687394,Arctic
26.50148435715917,37.387257,27.77002308371819,Arctic
27.50057090659968,37.071293,28.719415634324022,Arctic
28.499657456040193,36.786976,29.630312875224583,Arctic
29.498744005480706,36.48381,30.82723501271629,Arctic
30.49783055492122,36.177315,31.96360073452531,Arctic
31.496917104361728,35.89235,32.90313956760638,Arctic
32.501712719799045,35.621742,33.93116979115959,Arctic
33.50079926923956,35.33428,35.001728261725745,Arctic
34.49988581868006,35.05003,35.99959925617981,Arctic
35.498972368120576,34.792183,36.968794805094305,Arctic
36.49805891756109,34.546646,37.99043661377297,Arctic
37.502854532998406,34.254704,38.9954464359406,Arctic
38.50194108243891,34.039673,39.8914466747177,Arctic
39.501027631879424,33.845097,40.98631532976936,Arctic
40.50011418131994,33.604797,42.05978410983852,Arctic
41.49920073076045,33.352413,43.11798326798769,Arctic
42.49828728020096,33.096046,44.462169210329044,Arctic
43.497373829641475,32.83667,45.55997400792418,Arctic
44.502169445078785,32.56172,46.61156219343475,Arctic
45.5012559945193,32.327084,47.865252581291074,Arctic
46.50034254395981,32.085278,48.87145351124288,Arctic
47.499429093400316,31.835527,49.84640655132986,Arctic
48.498515642840836,31.589125,50.89606736759015,Arctic
49.50331125827815,31.332087,51.91766468288653,Arctic
50.50239780771866,31.064425,52.9861626286847,Arctic
51.50148435715917,30.818398,54.00015727318981,Arctic
52.500570906599684,30.576904,55.08259230859842,Arctic
53.4996574560402,30.329262,56.042393768349214,Arctic
54.4987440054807,30.067102,57.14873865062977,Arctic
55.497830554921215,29.838,58.24394442222092,Arctic
56.50262617035853,29.566698,59.32937618283088,Arctic
57.501712719799045,29.329115,60.31038843004949,Arctic
58.50079926923956,29.104164,61.37907572949771,Arctic
59.49988581868006,28.84157,62.3112914292989,Arctic
60.498972368120576,28.540611,63.0997475161314,Arctic
61.49805891756109,28.273455,63.94652667017163,Arctic
62.497145467001594,28.05105,64.83550738042517,Arctic
63.50194108243891,27.812117,65.79421733447063,Arctic
64.50102763187942,27.55652,66.82847629721718,Arctic
65.50011418131993,27.303886,67.88918394567364,Arctic
66.49920073076045,27.069033,68.93800262627447,Arctic
67.49828728020097,26.822096,69.85483056283194,Arctic
68.50308289563827,26.555885,70.76238648003844,Arctic
69.50216944507879,26.243347,71.84596450749551,Arctic
70.5012559945193,25.959343,72.82061537860973,Arctic
71.50034254395982,25.722769,73.78726887744611,Arctic
72.49942909340032,25.43994,74.60349993005977,Arctic
73.49851564284083,25.167494,75.52365508150612,Arctic
74.49760219228135,24.904558,76.31725065985295,Arctic
75.50239780771867,24.618944,77.2864783388484,Arctic
76.50148435715917,24.353168,78.29819578191692,Arctic
77.50057090659969,24.047499,79.22771651766108,Arctic
78.4996574560402,23.707598,80.05501709665363,Arctic
79.4987440054807,23.377657,80.77604536026014,Arctic
80.49783055492122,23.063745,81.66055194882442,Arctic
81.49691710436173,22.812737,82.81496740307078,Arctic
82.50171271979904,22.515135,83.73601515800368,Arctic
83.50079926923956,22.230658,84.76620075560892,Arctic
