,time,file,region_id,area_km2,pt in mask,vol_km3,width_km,length_km,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing
303850,2024-05-06 05:00:00,20240506T05.nc,61,539.23114,1,164.35765151367187,19.39769,27.79873,304.8,0.0,330.0,45.75,-69.5,510887420.0,510887420.0,0.0
833122,2024-10-04 02:00:00,20241004T02.nc,213,1159.154,3,353.3101552734375,41.698082,27.79873,304.8,0.0,300.0,60.000008,27.749998,556302460.0,586625300.0,26720500.0
514197,2024-07-19 05:00:00,20240719T05.nc,93,55922.086,226,85225.25896875004,124.70101,250.1886,1524.000000000001,431.0522938113196,340.0,71.31179,10.76381,804748740.0,1443597300.0,253533170.0
505171,2024-07-15 23:00:00,20240715T23.nc,26,4804.4375,8,2928.785100000005,151.22572,27.79873,609.600000000001,152.40000000000057,375.0,39.0,-56.499996,708840200.0,872507840.0,110565100.0
535984,2024-07-27 01:00:00,20240727T01.nc,95,2883.6714,7,878.943038671875,88.91543,55.59746,304.8,0.0,300.0,57.7855,12.178252,532928420.0,583205800.0,29561844.0
351992,2024-05-20 16:00:00,20240520T16.nc,178,1024.1051,2,312.1472352539063,36.839996,27.79873,304.8,0.0,330.0,48.5,7.624999,526621500.0,552190600.0,25569072.0
1163984,2024-11-26 21:00:00,20241126T21.nc,259,467.75272,1,142.5710278564453,16.826406,27.79873,304.8,0.0,290.0,52.75,-29.749998,519246900.0,519246900.0,0.0
156051,2024-03-06 15:00:00,20240306T15.nc,115,39558.516,80,24114.87112500004,426.95642,194.59114,609.600000000001,152.40000000000057,335.0,50.21177,-58.10701,753196400.0,1298699600.0,165129090.0
1195958,2024-12-01 08:00:00,20241201T08.nc,24,631.0757,1,192.351868359375,22.701601,27.79873,304.8,0.0,330.0,35.25,-64.49999,514781800.0,514781800.0,0.0
184193,2024-03-18 02:00:00,20240318T02.nc,50,26908.258,48,24604.91094374996,242.0,166.79239,914.3999999999984,248.8681578667703,320.0,43.49348,-12.133185,1671578600.0,2495295700.0,527057180.0
883109,2024-10-11 22:00:00,20241011T22.nc,269,286.35544,1,87.28113757324219,10.301026,27.79873,304.8,0.0,300.0,68.25,32.749996,580316160.0,580316160.0,0.0
285339,2024-04-30 09:00:00,20240430T09.nc,116,344.808,1,105.09748264160156,12.403732,27.79873,304.8,0.0,320.0,63.5,-50.249996,518664500.0,518664500.0,0.0
1067566,2024-11-12 17:00:00,20241112T17.nc,20,642.5343,1,195.84445517578123,23.1138,27.79873,304.8,0.0,340.0,33.75,-53.749996,1783810000.0,1783810000.0,0.0
64382,2024-01-29 14:00:00,20240129T14.nc,89,1121.0942,2,341.70952382812504,40.328976,27.79873,304.8,0.0,350.0,43.5,-37.625,1048109800.0,1501541000.0,453431140.0
384464,2024-05-30 18:00:00,20240530T18.nc,49,553.5363,1,168.7178690917969,19.912285,27.79873,304.8,0.0,350.0,44.25,-56.999996,568672400.0,568672400.0,0.0
905556,2024-10-15 20:00:00,20241015T20.nc,240,341.7872,1,104.17673884277345,12.295065,27.79873,304.8,0.0,300.0,63.75,-17.249998,504477250.0,504477250.0,0.0
203199,2024-03-26 14:00:00,20240326T14.nc,117,972.63916,2,296.460416015625,34.988617,27.79873,304.8,0.0,300.0,51.0,8.125001,510309440.0,510593920.0,284480.0
886790,2024-10-12 20:00:00,20241012T20.nc,45,2968.5144,5,1809.6063808593728,21.357466,83.396194,609.5999999999992,152.39999999999964,365.0,39.79949,-18.999998,515820200.0,523124500.0,4763962.0
205800,2024-03-27 23:00:00,20240327T23.nc,26,1266.0314,2,385.8863622070313,45.542778,27.79873,304.8,0.0,350.0,35.0,-75.12499,559669500.0,579400200.0,19730656.0
1338888,2024-12-25 01:00:00,20241225T01.nc,156,76334.2,147,69799.99533750002,186.88223,472.57846,914.4000000000004,248.86815786677104,300.0,47.757576,-14.626352,747051460.0,1243786100.0,210578740.0
291569,2024-05-02 05:00:00,20240502T05.nc,82,8363.983,17,5098.6842796874935,159.2898,83.396194,609.5999999999992,152.39999999999964,325.0,50.45538,1.028063,546832060.0,585338900.0,23771790.0
1279895,2024-12-15 22:00:00,20241215T22.nc,184,558.2208,1,170.14570751953124,20.080803,27.79873,304.8,0.0,330.0,43.75,-13.249998,525757540.0,525757540.0,0.0
1326364,2024-12-23 05:00:00,20241223T05.nc,66,546.43054,1,166.55202919921877,19.656672,27.79873,304.8,0.0,320.0,45.0,-45.5,545083800.0,545083800.0,0.0
1119775,2024-11-20 08:00:00,20241120T08.nc,93,572.01794,1,174.35106943359375,20.577126,27.79873,304.8,0.0,370.0,42.25,30.0,1260495900.0,1260495900.0,0.0
1229811,2024-12-07 02:00:00,20241207T02.nc,51,3643.2722,6,1110.4693716796876,65.530594,83.396194,304.8,0.0,280.0,38.20764,28.333141,615609400.0,712906050.0,64325708.0
130839,2024-02-25 19:00:00,20240225T19.nc,93,509.5223,1,155.30239958496094,18.328978,27.79873,304.8,0.0,350.0,48.75,-47.249996,543761150.0,543761150.0,0.0
1139541,2024-11-23 06:00:00,20241123T06.nc,203,501.87363,1,152.97108142089843,18.053833,27.79873,304.8,0.0,310.0,49.5,-77.24999,647839940.0,647839940.0,0.0
140107,2024-02-29 07:00:00,20240229T07.nc,214,20436.803,59,18687.412420312467,149.55011,194.59114,914.3999999999984,248.8681578667703,320.0,63.36456,16.354952,564661200.0,680711400.0,43630044.0
27250,2024-01-13 13:00:00,20240113T13.nc,29,623.19574,1,189.95006147460936,22.418137,27.79873,304.8,0.0,290.0,36.25,38.5,500655170.0,500655170.0,0.0
731402,2024-09-20 00:00:00,20240920T00.nc,32,3214.5266,5,1959.5754222656224,46.254757,83.396194,609.5999999999992,152.39999999999964,395.0,33.699593,-68.9002,1047611500.0,1878929000.0,452326270.0
1260555,2024-12-11 17:00:00,20241211T17.nc,234,454.2225,1,138.44701911621095,16.339685,27.79873,304.8,0.0,300.0,54.0,-63.999996,648734460.0,648734460.0,0.0
146458,2024-03-02 12:00:00,20240302T12.nc,71,2736.9111,5,834.21051328125,78.76416,55.59746,304.8,0.0,310.0,44.899734,8.400392,550397200.0,606933000.0,35463228.0
1129901,2024-11-21 22:00:00,20241121T22.nc,38,627.1596,1,191.15824819335936,22.560728,27.79873,304.8,0.0,320.0,35.75,31.999998,649885760.0,649885760.0,0.0
599290,2024-08-20 19:00:00,20240820T19.nc,72,24107.514,69,14695.940334374982,125.70932,194.59114,609.5999999999992,152.39999999999964,325.0,63.11428,10.86459,1132816000.0,1612619500.0,289792420.0
558689,2024-08-04 08:00:00,20240804T08.nc,50,2452.496,5,747.5208093750001,52.934467,55.59746,304.8,0.0,390.0,50.59968,-6.04984,525954100.0,544423200.0,15806125.0
30793,2024-01-15 04:00:00,20240115T04.nc,38,621.1961,1,189.34057309570312,22.346205,27.79873,304.8,0.0,380.0,36.5,-6.499999,587463940.0,587463940.0,0.0
144653,2024-03-01 18:00:00,20240301T18.nc,94,2821.229,5,859.9106003906251,60.893005,55.59746,304.8,0.0,340.0,43.099754,-42.20012,638268400.0,693420700.0,48964720.0
335840,2024-05-16 01:00:00,20240516T01.nc,24,640.65497,1,195.2716343261719,23.046194,27.79873,304.8,0.0,360.0,34.0,-65.49999,530444830.0,530444830.0,0.0
818631,2024-10-01 15:00:00,20241001T15.nc,267,298.8384,1,91.0859471923828,10.750074,27.79873,304.8,0.0,340.0,67.25,-78.74999,525934050.0,525934050.0,0.0
804932,2024-09-29 14:00:00,20240929T14.nc,254,2474.3967,8,754.1961228515626,55.633377,55.59746,304.8,0.0,340.0,66.40567,-37.905663,1020336400.0,1534698100.0,355841200.0
172153,2024-03-12 13:00:00,20240312T13.nc,133,529.4885,1,161.3881025390625,19.047218,27.79873,304.8,0.0,290.0,46.75,31.499998,508589980.0,508589980.0,0.0
610413,2024-08-26 10:00:00,20240826T10.nc,32,28202.137,53,34384.045087500046,229.71214,194.59114,1219.2000000000014,340.77675977096834,365.0,46.479267,22.232794,669059300.0,882448400.0,121245210.0
655566,2024-09-09 20:00:00,20240909T20.nc,115,546.43054,1,166.55202919921877,19.656672,27.79873,304.8,0.0,340.0,45.0,16.999998,501449540.0,501449540.0,0.0
435296,2024-06-16 21:00:00,20240616T21.nc,79,983.0836,2,299.6438868164063,35.364334,27.79873,304.8,0.0,280.0,50.5,-3.875,565181200.0,592821300.0,27640096.0
144930,2024-03-01 20:00:00,20240301T20.nc,88,1109.4202,2,338.1512666015625,19.954645,55.59746,304.8,0.0,300.0,44.124737,6.7499995,509366720.0,510895000.0,1528272.0
559399,2024-08-04 14:00:00,20240804T14.nc,121,603.8903,2,184.0657694824219,21.723665,27.79873,304.8,0.0,320.0,67.0,-52.875,906205060.0,1007279100.0,101074050.0
45727,2024-01-21 22:00:00,20240121T22.nc,61,3339.9768,6,3054.0747919921823,40.049755,55.59746,914.3999999999984,248.8681578667703,320.0,43.916435,-43.87517,1024915650.0,1339803600.0,187472800.0
734839,2024-09-20 11:00:00,20240920T11.nc,153,8914.326,20,2717.0866171875,192.42256,138.99367,304.8,0.0,390.0,54.771935,25.318945,653255800.0,776139800.0,80036950.0
722871,2024-09-18 22:00:00,20240918T22.nc,240,725.5867,2,221.1588169921875,26.101427,27.79873,304.8,0.0,360.0,62.000004,-88.62499,1385798400.0,1460804100.0,75005760.0
542791,2024-07-29 07:00:00,20240729T07.nc,113,295.7261,1,90.13731672363282,10.638115,27.79873,304.8,0.0,330.0,67.5,-9.0,505569300.0,505569300.0,0.0
767595,2024-09-24 19:00:00,20240924T19.nc,301,622.4607,2,189.7260193359375,22.391697,27.79873,304.8,0.0,300.0,66.25,32.124996,528539870.0,529970240.0,1430368.0
127635,2024-02-24 19:00:00,20240224T19.nc,28,576.5304,1,175.72646455078126,20.739449,27.79873,304.8,0.0,330.0,41.75,-60.749992,501520420.0,501520420.0,0.0
653475,2024-09-09 08:00:00,20240909T08.nc,17,657.1262,1,200.2920720703125,23.638714,27.79873,304.8,0.0,400.0,31.75,-76.24999,508487360.0,508487360.0,0.0
1104453,2024-11-17 23:00:00,20241117T23.nc,307,415.2087,1,126.5556147216797,14.936251,27.79873,304.8,0.0,290.0,57.499996,-33.0,516248480.0,516248480.0,0.0
162516,2024-03-09 13:00:00,20240309T13.nc,75,562.86285,1,171.56059790039063,20.24779,27.79873,304.8,0.0,350.0,43.25,4.25,535009120.0,535009120.0,0.0
31560,2024-01-15 11:00:00,20240115T11.nc,77,583.21655,1,177.7644052734375,20.97997,27.79873,304.8,0.0,340.0,41.0,22.25,843303040.0,843303040.0,0.0
82166,2024-02-06 12:00:00,20240206T12.nc,153,400.8921,1,122.19190898437502,14.421237,27.79873,304.8,0.0,360.0,58.75,-67.25,555149000.0,555149000.0,0.0
1074826,2024-11-13 22:00:00,20241113T22.nc,110,4661.297,8,2841.526575000005,83.84048,55.59746,609.600000000001,152.40000000000057,285.0,41.062325,18.99988,730220900.0,1073775900.0,192790220.0
937539,2024-10-20 16:00:00,20241020T16.nc,327,295.7261,1,90.13731672363282,10.638115,27.79873,304.8,0.0,290.0,67.5,-43.499996,541287800.0,541287800.0,0.0
526727,2024-07-24 00:00:00,20240724T00.nc,131,560.1621,2,170.73741093750002,20.150637,27.79873,304.8,0.0,320.0,68.75,-46.624996,520894460.0,524166140.0,3271680.0
360219,2024-05-23 17:00:00,20240523T17.nc,102,1125.7257,2,343.12119580078127,40.49558,27.79873,304.8,0.0,300.0,43.25,24.374998,647260100.0,668161660.0,20901568.0
551557,2024-08-01 19:00:00,20240801T19.nc,78,16528.51,40,10075.779553125016,178.38213,111.19492,609.600000000001,152.40000000000057,355.0,57.673515,-50.594887,680850700.0,962262500.0,125122870.0
252285,2024-04-17 14:00:00,20240417T14.nc,144,359.81268,1,109.67090581054688,12.943493,27.79873,304.8,0.0,320.0,62.25,-87.24999,503155070.0,503155070.0,0.0
70428,2024-02-01 05:00:00,20240201T05.nc,5,664.12305,1,202.4247046875,23.890408,27.79873,304.8,0.0,290.0,30.75,-11.250001,569012160.0,569012160.0,0.0
411509,2024-06-08 14:00:00,20240608T14.nc,26,6440.256,10,1962.9899859375005,92.670715,83.396194,304.8,0.0,380.0,33.549595,-86.625,592451300.0,725161500.0,75934590.0
659510,2024-09-10 01:00:00,20240910T01.nc,178,470.43225,1,143.38775009765624,16.922796,27.79873,304.8,0.0,340.0,52.5,-3.0000002,615201400.0,615201400.0,0.0
120481,2024-02-21 19:00:00,20240221T19.nc,27,625.18365,1,190.55597797851564,22.489647,27.79873,304.8,0.0,330.0,36.0,-10.999999,541461400.0,541461400.0,0.0
936196,2024-10-20 17:00:00,20241020T17.nc,142,962.12067,2,293.2543791503906,34.610237,27.79873,304.8,0.0,300.0,51.5,-58.874996,532310850.0,562383800.0,30072976.0
1051109,2024-11-10 06:00:00,20241110T06.nc,242,311.23035,1,94.86300966796875,11.195848,27.79873,304.8,0.0,300.0,66.25,-34.75,590070000.0,590070000.0,0.0
992147,2024-10-31 01:00:00,20241031T01.nc,125,486.31958,1,148.2302080078125,17.494308,27.79873,304.8,0.0,350.0,51.0,-32.500004,529966340.0,529966340.0,0.0
1030169,2024-11-07 02:00:00,20241107T02.nc,248,418.04852,1,127.42118979492189,15.0384035,27.79873,304.8,0.0,290.0,57.25,-27.249998,568647550.0,568647550.0,0.0
1229231,2024-12-07 00:00:00,20241207T00.nc,141,4743.247,9,4337.225121093752,94.79344,27.79873,914.4000000000004,248.86815786677104,290.0,47.000004,34.055553,748752960.0,926117250.0,143221710.0
1188718,2024-11-30 11:00:00,20241130T11.nc,65,608.9507,1,185.608168359375,21.9057,27.79873,304.8,0.0,370.0,38.0,-12.999998,998097800.0,998097800.0,0.0
1087205,2024-11-15 13:00:00,20241115T13.nc,124,534.3801,1,162.8790626953125,19.223185,27.79873,304.8,0.0,370.0,46.25,-52.499996,517393250.0,517393250.0,0.0
104298,2024-02-15 07:00:00,20240215T07.nc,101,330777.72,682,604926.2920499999,349.76553,1028.5531,1828.8,520.5450989107476,335.0,51.016,-9.366863,782491100.0,2498614000.0,347085950.0
705170,2024-09-16 00:00:00,20240916T00.nc,154,29231.643,57,35639.21863124998,147.59941,194.59114,1219.1999999999996,340.77675977096794,405.0,48.417587,-23.142223,1096392700.0,2130541000.0,401082430.0
844872,2024-10-06 00:00:00,20241006T00.nc,267,772.7694,2,235.5401159179688,27.79873,27.79873,304.8,0.0,310.0,60.0,22.874998,517680400.0,527851260.0,10170896.0
683283,2024-09-13 03:00:00,20240913T03.nc,167,1778.4851,4,542.0822607421875,47.983486,55.59746,304.8,0.0,330.0,54.874607,-85.7496,997770240.0,1236902700.0,243243490.0
1266487,2024-12-13 11:00:00,20241213T11.nc,76,491.5418,1,149.82194340820314,17.682167,27.79873,304.8,0.0,320.0,50.5,-54.0,506128450.0,506128450.0,0.0
1117198,2024-11-20 03:00:00,20241120T03.nc,78,1116.4417,2,680.5828300781242,20.080803,27.79873,609.5999999999992,152.39999999999964,325.0,43.75,5.7499995,518257900.0,532754100.0,14496224.0
514007,2024-07-19 03:00:00,20240719T03.nc,71,12605.018,39,7684.01871562499,116.29516,166.79239,609.5999999999992,152.39999999999964,315.0,65.26973,20.936325,616886660.0,817970370.0,87230680.0
243762,2024-04-12 19:00:00,20240412T19.nc,36,7412.7275,14,2259.39935390625,76.19145,138.99367,304.8,0.0,330.0,46.748177,-47.87409,595263200.0,739895100.0,70953470.0
353820,2024-05-21 14:00:00,20240521T14.nc,163,475.7644,1,145.0129904296875,17.114607,27.79873,304.8,0.0,310.0,52.000004,-12.249999,521706800.0,521706800.0,0.0
195381,2024-03-23 02:00:00,20240323T02.nc,66,544.0411,1,165.82372016601565,19.570717,27.79873,304.8,0.0,340.0,45.25,7.2499995,513760830.0,513760830.0,0.0
1212872,2024-12-04 03:00:00,20241204T03.nc,88,2911.6472,5,887.4700716796875,62.844532,55.59746,304.8,0.0,290.0,41.099777,4.2998857,624273100.0,850818700.0,116583810.0
1078707,2024-11-14 10:00:00,20241114T10.nc,119,509.5223,1,155.30239958496094,18.328978,27.79873,304.8,0.0,320.0,48.75,-57.999996,511225950.0,511225950.0,0.0
159075,2024-03-07 20:00:00,20240307T20.nc,58,596.2879,1,181.74855278320317,21.450186,27.79873,304.8,0.0,350.0,39.5,-0.75,1400340200.0,1400340200.0,0.0
972825,2024-10-26 22:00:00,20241026T22.nc,132,1955.2329,5,595.9549910156251,42.20185,55.59746,304.8,0.0,300.0,59.599556,8.049776,557587600.0,660140300.0,57696770.0
549902,2024-08-01 07:00:00,20240801T07.nc,113,7359.793,29,2243.264896875,182.59685,83.396194,304.8,0.0,340.0,70.8267,-9.68601,575338560.0,636237700.0,34344348.0
808574,2024-09-30 09:00:00,20240930T09.nc,167,423.70428,1,129.1450659667969,15.241857,27.79873,304.8,0.0,330.0,56.75,-47.5,509319900.0,509319900.0,0.0
370979,2024-05-26 14:00:00,20240526T14.nc,91,536.8108,1,163.61992910156252,19.310623,27.79873,304.8,0.0,390.0,46.0,-21.249998,747978750.0,747978750.0,0.0
1381740,2024-12-31 08:00:00,20241231T08.nc,250,1013.9648,2,309.05646577148434,36.47522,27.79873,304.8,0.0,370.0,49.0,-0.62499994,549930200.0,562438800.0,12508608.0
394986,2024-06-03 02:00:00,20240603T02.nc,30,5778.742,10,3522.721237499996,103.93957,55.59746,609.5999999999992,152.39999999999964,325.0,41.59977,24.024649,636626300.0,802907600.0,91636250.0
1046353,2024-11-09 12:00:00,20241109T12.nc,255,21158.465,51,12898.200168749983,283.5677,83.396194,609.5999999999992,152.39999999999964,325.0,57.528423,-86.924446,568832200.0,655112700.0,47839284.0
528247,2024-07-24 10:00:00,20240724T10.nc,95,640.9246,2,195.35382465820317,23.055897,27.79873,304.8,0.0,310.0,65.5,-28.624994,768689540.0,797138400.0,28448864.0
1331279,2024-12-24 01:00:00,20241224T01.nc,6,10573.82,16,6445.800862499991,118.86724,83.396194,609.5999999999992,152.39999999999964,325.0,31.218262,-41.812557,878813060.0,1491232400.0,234268540.0
350264,2024-05-20 22:00:00,20240520T22.nc,74,62508.26,118,76210.07268749997,228.68124,138.99367,1219.1999999999996,340.7767597709678,325.0,46.722965,31.639528,913106800.0,1663627500.0,283557200.0
1265417,2024-12-13 05:00:00,20241213T05.nc,43,558.2208,1,170.14570751953124,20.080803,27.79873,304.8,0.0,340.0,43.75,-60.749992,520910980.0,520910980.0,0.0
914954,2024-10-17 10:00:00,20241017T10.nc,81,448.7495,1,136.778851171875,16.142807,27.79873,304.8,0.0,320.0,54.5,-24.75,515508260.0,515508260.0,0.0
702446,2024-09-15 18:00:00,20240915T18.nc,303,415.2087,1,126.5556147216797,14.936251,27.79873,304.8,0.0,340.0,57.499996,-37.75,738256100.0,738256100.0,0.0
233164,2024-04-07 14:00:00,20240407T14.nc,126,389.3012,1,118.65900834960938,14.004276,27.79873,304.8,0.0,280.0,59.750004,-21.0,627230700.0,627230700.0,0.0
1186911,2024-11-30 05:00:00,20241130T05.nc,349,423.70428,1,129.1450659667969,15.241857,27.79873,304.8,0.0,300.0,56.75,38.999996,503141950.0,503141950.0,0.0
641919,2024-09-05 16:00:00,20240905T16.nc,79,20255.61,39,18521.72921250001,168.17035,222.38985,914.4000000000004,248.86815786677104,360.0,47.7649,-86.14532,626186800.0,831859900.0,86679464.0
312123,2024-05-08 11:00:00,20240508T11.nc,188,8818.609,21,5375.82427500001,120.85566,111.19492,609.600000000001,152.40000000000057,305.0,57.08184,-22.919447,660864830.0,890296260.0,106158584.0
1171036,2024-11-28 06:00:00,20241128T06.nc,289,409.50543,1,124.81725571289064,14.731084,27.79873,304.8,0.0,280.0,58.0,-35.249996,519384500.0,519384500.0,0.0
1181785,2024-11-29 15:00:00,20241129T15.nc,93,596.2879,1,181.74855278320317,21.450186,27.79873,304.8,0.0,360.0,39.5,-36.0,507500450.0,507500450.0,0.0
670785,2024-09-11 16:00:00,20240911T16.nc,429,267.4687,1,81.52445639648438,9.621615,27.79873,304.8,0.0,350.0,69.75,-77.24999,502713020.0,502713020.0,0.0
14738,2024-01-07 10:00:00,20240107T10.nc,171,486.31958,1,148.2302080078125,17.494308,27.79873,304.8,0.0,330.0,51.0,14.749999,516658530.0,516658530.0,0.0
102542,2024-02-14 14:00:00,20240214T14.nc,111,456.94604,1,139.27715449218752,16.43766,27.79873,304.8,0.0,290.0,53.75,-32.749996,527181020.0,527181020.0,0.0
1364304,2024-12-28 17:00:00,20241228T17.nc,164,1161.9977,2,708.3537861328116,20.900194,27.79873,609.5999999999992,152.39999999999964,315.0,41.25,-36.25,533531460.0,546845700.0,13314256.0
1255531,2024-12-10 20:00:00,20241210T20.nc,152,491.5418,1,149.82194340820314,17.682167,27.79873,304.8,0.0,390.0,50.5,-28.249998,4338892000.0,4338892000.0,0.0
897148,2024-10-14 05:00:00,20241014T05.nc,104,473.10278,1,144.2017283203125,17.018862,27.79873,304.8,0.0,340.0,52.25,37.999996,657950850.0,657950850.0,0.0
1252551,2024-12-10 08:00:00,20241210T08.nc,231,13325.969,26,8123.51054999999,239.6879,55.59746,609.5999999999992,152.39999999999964,295.0,48.451733,13.1630535,602556300.0,755675260.0,74119704.0
790650,2024-09-27 11:00:00,20240927T11.nc,227,380.5299,1,115.98551572265626,13.688752,27.79873,304.8,0.0,350.0,60.499996,38.999996,528686720.0,528686720.0,0.0
352825,2024-05-21 09:00:00,20240521T09.nc,15,43145.12,68,65753.16454687504,228.24599,111.19492,1524.000000000001,431.0522938113196,370.0,34.80833,-22.650537,648066700.0,982076160.0,117110130.0
457527,2024-06-25 17:00:00,20240625T17.nc,88,853.0401,2,260.00662250976563,30.686298,27.79873,304.8,0.0,300.0,56.5,-39.874996,1373011200.0,1428560400.0,55549120.0
1092260,2024-11-16 08:00:00,20241116T08.nc,40,1051.584,2,320.5227984375,18.914394,55.59746,304.8,0.0,290.0,47.124706,-56.999996,554673860.0,589624960.0,34951104.0
795512,2024-09-28 00:00:00,20240928T00.nc,322,257.9558,1,78.62493105468751,9.27941,27.79873,304.8,0.0,350.0,70.5,-85.49999,1448721000.0,1448721000.0,0.0
90761,2024-02-09 07:00:00,20240209T07.nc,163,41324.582,86,12595.732603125,363.1592,444.7797,304.8,0.0,360.0,51.531128,-74.22774,964599040.0,1677753700.0,296690050.0
1310735,2024-12-20 04:00:00,20241220T04.nc,17,5942.337,9,5433.672874218752,71.2545,55.59746,914.4000000000004,248.86815786677104,360.0,31.305443,-26.194555,603415100.0,750266800.0,66783944.0
706965,2024-09-16 08:00:00,20240916T08.nc,176,8753.193,22,8003.920007812503,71.56526,83.396194,914.4000000000004,248.86815786677104,350.0,59.010464,19.692585,891218000.0,1442976500.0,246384770.0
750396,2024-09-22 13:00:00,20240922T13.nc,20,660.6498,1,201.36605302734372,23.765465,27.79873,304.8,0.0,370.0,31.249998,18.999998,661463600.0,661463600.0,0.0
825223,2024-10-02 17:00:00,20241002T17.nc,187,749.29205,2,228.38421782226564,26.954184,27.79873,304.8,0.0,280.0,61.0,28.874998,559084860.0,571969340.0,12884480.0
577296,2024-08-11 19:00:00,20240811T19.nc,23,998.6098,2,304.3762677246094,35.92286,27.79873,304.8,0.0,330.0,49.75,-81.12499,671144900.0,769940400.0,98795520.0
